"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3766","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3624","Image grid client tiles basic content and accessibility -- @1.8 ","","2026-09-14","passed","2026-09-14","","","",""
"","3598","Feature block imagery","","2026-09-14","passed","2026-09-14","","","",""
"","3710","Display of feature block content and CTA -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3688","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","3620","Image grid client tiles basic content and accessibility -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","5233","Verify ""why"" section CTA redirect -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","4017","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3719","Culture section container and copy presence -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3696","Verify enterprise challenges section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3642","Image grid client tiles basic content and accessibility -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3706","Display of feature block content and CTA -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","6317","Process section image visibility and loading by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6196","Verify strategic advantage image visibility by breakpoint -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","4223","Tooling image grid renders and images load -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3649","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3614","Testimonials section decorative icon","","2026-09-14","passed","2026-09-14","","","",""
"","5447","The Unipro Difference section provides a working Contact Us call to action -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3647","Verify Tooling section content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6295","Verify hero image visibility on mobile -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3648","Verify breadcrumb content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3635","Image grid client tiles link targets for tiles with links -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6149","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3569","Image grid client tiles link targets for tiles with links -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","3653","Sector expertise list renders numbered sector titles -- @1.7 ","","2026-09-14","passed","2026-09-14","","","",""
"","6187","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3625","Image grid client tiles basic content and accessibility -- @1.12 ","","2026-09-14","passed","2026-09-14","","","",""
"","3660","Individual testimonial contents -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3663","Strategic advantage list has the expected benefits -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6529","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","7016","Topics list renders all category filter links -- @1.7 ","","2026-09-14","passed","2026-09-14","","","",""
"","3638","Verify strategic advantage content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6411","Topics list renders all category filter links -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3790","Verify Our Promise section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3709","Our Promise benefit list items - titles and copy present -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","5683","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","5670","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3610","Strategic advantage list has the expected benefits -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3667","Image grid client tiles basic content and accessibility -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3708","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","4125","Our Promise benefit list items - titles and copy present -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6359","Responsive imagery for ""why"" content block -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3783","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","3714","Verify final CTA content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","6389","Team section image visibility and loading by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3592","Client experience grid renders the expected number of brand tiles -- @1.9 ","","2026-09-14","passed","2026-09-14","","","",""
"","5610","Build vs Buy section provides a working Contact Us call to action -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","4436","The 3 most recent blog cards have a working ""Read more"" link -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","5953","Featured post CTA links to the latest article -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3602","Verify ""Join us"" heading and event category labels -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","4347","Accreditations image grid renders and images load -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3754","Verify Build vs Buy section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3736","Display of ""why"" content block (presence + partial content) -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6298","Topics list renders all category filter links -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3681","Verify final CTA section content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3650","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","4537","Image grid responsive imagery behaviour -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","8337","Navigation menu items redirect correctly -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3674","Verify strategic advantage content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","6207","Verify strategic advantage image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3722","Verify sector expertise content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3621","Individual testimonial contents -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","3650","Display of ""why"" content block (presence + partial content) -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","6205","Our Promise image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","5541","The most recent guide cards have a working ""Read more"" link -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3680","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3689","Verify Testimonials section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3806","Verify Tooling section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6367","Topics list renders all category filter links -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","3623","Verify Process section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3573","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","3768","Verify The Unipro Difference section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3090","Footer is visibly rendered with the company logo","","2026-09-14","passed","2026-09-14","","","",""
"","6427","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3599","Client experience grid renders the expected number of brand tiles -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","3814","Success story card grid renders at least the minimum expected number of cards -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3595","Event category lists render at least one upcoming event -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3610","Verify hero content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","4003","Header navigation menu is visible","","2026-09-14","passed","2026-09-14","","","",""
"","3940","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3694","Verify ""Get in touch"" content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3634","Client experience grid renders the expected number of brand tiles -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3744","Culture section container and copy presence -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3614","Client experience grid renders the expected number of brand tiles -- @1.11 ","","2026-09-14","passed","2026-09-14","","","",""
"","6306","Verify ""Who We Are"" hero image visibility on Moblie -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3668","Culture grid items - titles present -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","3668","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-14","passed","2026-09-14","","","",""
"","3663","Display of feature block content and CTA -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","4499","Accreditations image grid renders and images load -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3650","Enterprise challenges list has the expected items -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","4257","Verify Build vs Buy section content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3020","Header exists and logo is visible","","2026-09-14","passed","2026-09-14","","","",""
"","3606","Verify enterprise challenges section content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3760","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3601","Client experience grid renders the expected number of brand tiles -- @1.6 ","","2026-09-14","passed","2026-09-14","","","",""
"","6147","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3651","Sector expertise list renders numbered sector titles -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3652","Our Promise benefit list items - titles and copy present -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3661","Verify The Unipro Difference section content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3651","Enterprise challenges list has the expected items -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","3701","Culture grid has exactly 4 principles","","2026-09-14","passed","2026-09-14","","","",""
"","3621","Display of ""why"" content block (presence + partial content) -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3679","Verify hero content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3579","Testimonials section heading and intro -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","5347","Final CTA button navigates to the contact page -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","2863","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3723","Verify ""Join us"" heading and event category labels -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3711","Verify Accreditations section content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6499","Footer policy links navigate to the correct destinations -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","4311","Team section image visibility and loading by breakpoint -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6437","Verify ""Who We Are"" hero image visibility on Desktop -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3612","Verify breadcrumb content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3656","Image grid client tiles link targets for tiles with links -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","6227","Verify enterprise challenges image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3635","Footer displays valid company contact email -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","5529","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3654","Display of image grid heading content -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3657","Verify hero content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","4353","Tooling image grid renders and images load -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3667","Culture grid items - titles present -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3658","Image grid client tiles basic content and accessibility -- @1.11 ","","2026-09-14","passed","2026-09-14","","","",""
"","3611","Verify client experience content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3608","Client experience grid renders the expected number of brand tiles -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6734","Topics list renders all category filter links -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3636","Client experience grid renders the expected number of brand tiles -- @1.10 ","","2026-09-14","passed","2026-09-14","","","",""
"","3730","Verify final CTA content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6553","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3740","Verify final CTA content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3619","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-14","passed","2026-09-14","","","",""
"","3602","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","5292","Final CTA button navigates to the contact page -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3644","CTA block content and button behaviour -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","5609","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3596","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3615","Verify hero content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","6877","Topics list renders all category filter links -- @1.6 ","","2026-09-14","passed","2026-09-14","","","",""
"","3647","Image grid client tiles basic content and accessibility -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","3623","Verify hero content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","5122","The 3 most recent blog cards have a working ""Read more"" link -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","2769","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3628","Image grid client tiles basic content and accessibility -- @1.10 ","","2026-09-14","passed","2026-09-14","","","",""
"","3648","Verify Process section content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","6948","The most recent success story cards have a working ""Read more"" link -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3646","Sector expertise list renders numbered sector titles -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","5141","Verify ""Contact Us"" section CTA redirect -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3643","CTA block content and button behaviour -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3987","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","5995","The most recent success story cards have a working ""Read more"" link -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3621","Our Promise benefit list has exactly ""3"" items -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3722","Verify Tooling section content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3926","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3606","Client experience grid renders the expected number of brand tiles -- @1.7 ","","2026-09-14","passed","2026-09-14","","","",""
"","3680","Verify final CTA content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","5286","Final CTA section provides a working Contact Us call to action -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","5559","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3695","Testimonials section heading and intro -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","6414","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3520","Verify leaders section content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3689","Display of image grid heading content -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3614","Verify client experience content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6616","Verify leaders image visibility by breakpoint -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3791","Header adapts to responsive breakpoints -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3643","Verify sector expertise content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6361","Topics list renders all category filter links -- @1.6 ","","2026-09-14","passed","2026-09-14","","","",""
"","3478","Event category lists render at least one upcoming event -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3533","Verify hero content presence and partial copy -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3779","Team section container, headings, and intro presence -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3623","Client experience grid renders the expected number of brand tiles -- @1.4 ","","2026-09-14","passed","2026-09-14","","","",""
"","4469","Client image variants are visible at the correct breakpoint -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","4469","Client image variants are visible at the correct breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","8459","Navigation menu items redirect correctly -- @1.5 ","","2026-09-14","passed","2026-09-14","","","",""
"","4305","The most recent guide cards have a working ""Read more"" link -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","4537","Image grid responsive imagery behaviour -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","10208","Navigation menu items redirect correctly -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","4137","Company logo navigates to the homepage","","2026-09-14","passed","2026-09-14","","","",""
"","3680","Blog card grid renders at least the minimum expected number of articles -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3576","Validate existence of key structural containers in the hero section -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","4981","Social media links open in a new browser tab -- @1.1 ","","2026-09-14","passed","2026-09-14","","","",""
"","3633","Client experience grid renders the expected number of brand tiles -- @1.8 ","","2026-09-14","passed","2026-09-14","","","",""
"","3688","Verify featured post presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","6242","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3874","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
"","3676","Verify hero content presence and partial copy -- @1.3 ","","2026-09-14","passed","2026-09-14","","","",""
"","3656","Verify Testimonials section content presence and partial copy -- @1.2 ","","2026-09-14","passed","2026-09-14","","","",""
