"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4565","Footer policy links navigate to the correct destinations -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3631","Verify client experience content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3516","Image grid client tiles link targets for tiles with links -- @1.6 ","","2026-09-15","passed","2026-09-15","","","",""
"","3525","Individual testimonial contents -- @1.4 ","","2026-09-15","passed","2026-09-15","","","",""
"","3565","Client experience grid renders the expected number of brand tiles -- @1.9 ","","2026-09-15","passed","2026-09-15","","","",""
"","7923","Navigation menu items redirect correctly -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3557","Culture grid items - titles present -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","5535","The most recent success story cards have a working ""Read more"" link -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3573","Verify hero content presence and partial copy -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3693","Verify Build vs Buy section content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","5074","The most recent guide cards have a working ""Read more"" link -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3708","Verify enterprise challenges section content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3580","Verify Process section content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","5341","The most recent success story cards have a working ""Read more"" link -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3642","Verify hero content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3625","Client experience grid renders the expected number of brand tiles -- @1.6 ","","2026-09-15","passed","2026-09-15","","","",""
"","6153","Responsive imagery for ""why"" content block -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3610","Verify final CTA content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","5442","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","2553","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","5781","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","4022","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3627","Verify hero content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3550","Client experience grid renders the expected number of brand tiles -- @1.8 ","","2026-09-15","passed","2026-09-15","","","",""
"","8024","Navigation menu items redirect correctly -- @1.8 ","","2026-09-15","passed","2026-09-15","","","",""
"","3565","Verify sector expertise content presence and partial copy -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3536","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3536","Verify ""Join us"" heading and event category labels -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","4108","Display of feature block content and CTA -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","5914","Topics list renders all category filter links -- @1.4 ","","2026-09-15","passed","2026-09-15","","","",""
"","4070","Tooling image grid renders and images load -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","5307","Social media links open in a new browser tab -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","6206","Verify enterprise challenges image visibility by breakpoint -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3811","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","6159","Verify ""Who We Are"" hero image visibility on Moblie -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3588","Image grid client tiles link targets for tiles with links -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3605","Verify ""Get in touch"" content presence and partial copy -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","6080","Verify hero image visibility on mobile -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3616","Sector expertise list renders numbered sector titles -- @1.5 ","","2026-09-15","passed","2026-09-15","","","",""
"","3846","Validate existence of key structural containers in the hero section -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3552","Culture grid items - titles present -- @1.4 ","","2026-09-15","passed","2026-09-15","","","",""
"","3677","Display of feature block content and CTA -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3512","Individual testimonial contents -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3600","Image grid client tiles basic content and accessibility -- @1.8 ","","2026-09-15","passed","2026-09-15","","","",""
"","6063","Topics list renders all category filter links -- @1.5 ","","2026-09-15","passed","2026-09-15","","","",""
"","2582","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3831","Header navigation menu is visible","","2026-09-15","passed","2026-09-15","","","",""
"","6005","Verify strategic advantage image visibility by breakpoint -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3527","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-15","passed","2026-09-15","","","",""
"","3622","Our Promise benefit list items - titles and copy present -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3618","Our Promise benefit list items - titles and copy present -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3635","Verify leaders section content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3571","Verify hero content presence and partial copy -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","7843","Navigation menu items redirect correctly -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","6117","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3566","Image grid client tiles link targets for tiles with links -- @1.4 ","","2026-09-15","passed","2026-09-15","","","",""
"","3923","Company logo navigates to the homepage","","2026-09-15","passed","2026-09-15","","","",""
"","2445","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3579","Verify final CTA content presence and partial copy -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3575","Verify key page sections are present in the DOM -- @1.7 ","","2026-09-15","passed","2026-09-15","","","",""
"","5651","Social media links open in a new browser tab -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","5008","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","7877","Navigation menu items redirect correctly -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","8263","Navigation menu items redirect correctly -- @1.5 ","","2026-09-15","passed","2026-09-15","","","",""
"","6196","The Unipro Difference image visibility by breakpoint -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3538","Display of ""why"" content block (presence + partial content) -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3507","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-15","passed","2026-09-15","","","",""
"","3575","Verify Testimonials section content presence and partial copy -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","3530","Image grid client tiles basic content and accessibility -- @1.11 ","","2026-09-15","passed","2026-09-15","","","",""
"","3623","Image grid client tiles basic content and accessibility -- @1.9 ","","2026-09-15","passed","2026-09-15","","","",""
"","5195","Final CTA provides a working Contact Us call to action -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3598","Footer displays available office locations","","2026-09-15","passed","2026-09-15","","","",""
"","4127","Enterprise challenges list has the expected items -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3600","Team section container, headings, and intro presence -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3558","Verify final CTA section content presence and partial copy -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3105","Verify hero content presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","6128","Verify ""Who We Are"" hero image visibility on Desktop -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","6059","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3231","Footer is visibly rendered with the company logo","","2026-09-15","passed","2026-09-15","","","",""
"","6157","Topics list renders all category filter links -- @1.6 ","","2026-09-15","passed","2026-09-15","","","",""
"","3645","Client experience grid renders the expected number of brand tiles -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","3581","Verify featured post presence and partial copy -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3598","Culture section container and copy presence -- @1.3 ","","2026-09-15","passed","2026-09-15","","","",""
"","4991","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","2512","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3555","Verify breadcrumb content presence and partial copy -- @1.2 ","","2026-09-15","passed","2026-09-15","","","",""
"","6078","Verify strategic advantage image visibility by breakpoint -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","2398","Header exists and logo is visible","","2026-09-15","passed","2026-09-15","","","",""
"","3992","Team section image visibility and loading by breakpoint -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","3981","The 3 most recent blog cards have a working ""Read more"" link -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","4952","Verify ""why"" section CTA redirect -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
"","4123","Accreditations image grid renders and images load -- @1.1 ","","2026-09-15","passed","2026-09-15","","","",""
